,Country,Time_Period,CO2_Emission_Tonnes,Nuclear_Perc,Renewable_Perc,Fossil_Perc,GDP in B,Population,GDP_per_capita,Uniq_ID,Status,CO2_Emission_Tonnes_rate,Nuclear_Perc_rate,Renewable_Perc_rate,Fossil_Perc_rate,GDP in B_rate,Population_rate,GDP_per_capita_rate,GDP_per_capita_2024,Dev_Category,CO2_per_capita
0,Algeria,2000,26236.51244,0.0,0.0,99.7875019675744,82.1218367309666,34091860.0,2408.8400201973905,Algeria_2000,Actual,,,,,,,,5335.905452051076,Underdeveloped,0.7695828986743463
1,Algeria,2001,27849.43318,0.0,0.0,99.7408450704225,89.10793341563112,34545282.0,2579.45306151014,Algeria_2001,Actual,6.147618680983502,,,-0.046756253270141546,8.50699029973132,1.3300007685119075,7.082788391184591,5335.905452051076,Underdeveloped,0.8061718291950837
2,Algeria,2002,28378.714809999998,0.0,0.00144675925925926,99.7938368055556,96.09403010029746,35004734.0,2745.172412974127,Algeria_2002,Actual,1.9005113194910495,,0.0,0.053129422650965985,7.840038947015748,1.329999274575333,6.424592636974236,5335.905452051076,Underdeveloped,0.8107107687205964
3,Algeria,2003,30256.36476,0.0,0.000676338304419871,99.1038517466437,103.0801267849638,35470297.0,2906.0970869503517,Algeria_2003,Actual,6.616402337354477,,-53.251496398498546,-0.6914104928707254,7.2700631635229,1.3300001079853851,5.862097157018953,5335.905452051076,Underdeveloped,0.8530056785258946
4,Algeria,2004,29987.321989999997,0.0,0.00032,99.1968,110.06622346963013,35942052.0,3062.3244179166545,Algeria_2004,Actual,-0.8892104921860544,,-52.68640000000001,0.09378873950722788,6.777345840134719,1.330000140681098,5.375846927751726,5335.905452051076,Underdeveloped,0.8343241501626005
5,Algeria,2005,30801.91745,0.0,0.000766622438449064,98.3635559486953,117.05232015429647,36420081.0,3213.950022634394,Algeria_2005,Actual,2.716466179512955,,139.56951201533246,-0.8399908578751392,6.347175786033921,1.3299991886940754,4.951324027938631,5335.905452051076,Underdeveloped,0.8457399490682077
6,Algeria,2006,30499.44005,0.0,0.0,99.3811389314711,124.03841683896098,36904468.0,3361.067739520347,Algeria_2006,Actual,-0.9820083457174555,,-100.0,1.0345121960683823,5.968353874109944,1.3299997877544545,4.577473695915302,5335.905452051076,Underdeveloped,0.8264430217501035
7,Algeria,2007,31132.09934,0.0,0.000215076889988171,99.3924077857834,131.02451352362732,37395298.0,3503.769739276508,Algeria_2007,Actual,2.074330836772198,,0.0,0.011339027136814117,5.6322040080021285,1.3300015597027537,4.245734118305089,5335.905452051076,Underdeveloped,0.8325137384919356
8,Algeria,2008,31795.937210000004,0.0,0.0,99.2966497663784,138.01061020829366,37892655.0,3642.1467487114237,Algeria_2008,Actual,2.132326068827206,,-100.0,-0.09634339436810357,5.331900494640296,1.329998760806772,3.949375094023422,5335.905452051076,Underdeveloped,0.8391055525140692
9,Algeria,2009,32658.29661,0.0,0.093504064829485,99.2052154489494,144.99670689296,38396627.0,3776.2876122676084,Algeria_2009,Actual,2.712168521105207,,0.0,-0.09208197622389003,5.061999707212728,1.3299991779409437,3.683016440884579,5335.905452051076,Underdeveloped,0.8505511853944879
10,Algeria,2010,49633.43875,0.0,0.0,99.6195390737744,151.9828035776245,38907303.0,3906.2795891461433,Algeria_2010,Actual,51.97803897341724,,-100.0,0.41764298676234546,4.818107137993022,1.3300022421240287,3.442321936926729,5335.905452051076,Underdeveloped,1.2756843811558976
11,Algeria,2011,51590.127420000004,0.0,0.0,99.0199906293925,158.96890026229084,39424770.0,4032.208691700442,Algeria_2011,Actual,3.9422790749109815,,,-0.6018382035856473,4.596636277405053,1.3299996661295221,3.2237606059791757,5335.905452051076,Underdeveloped,1.308571424005771
12,Algeria,2012,54452.241949999996,0.0,0.0,98.9163196682753,165.95499694695718,39949119.0,4154.159117925909,Algeria_2012,Actual,5.547795039735504,,,-0.10469700154305261,4.394631071322519,1.3299988814138963,3.024407602624324,5335.905452051076,Underdeveloped,1.3630398695400516
13,Algeria,2013,52809.694650000005,0.0,0.0,99.4489898146602,172.94109363162352,40480442.0,4272.21356999075,Algeria_2013,Actual,-3.016491591858117,,,0.5385058281295096,4.209633221769904,1.3299992923498483,2.8418375106388227,5335.905452051076,Underdeveloped,1.3045730738315557
14,Algeria,2014,59610.02264,0.0,0.213769807913826,99.6046200305096,179.92719031628803,41018832.0,4386.453283611001,Algeria_2014,Actual,12.877044707547824,,0.0,0.15649250549396587,4.039581650585244,1.3300002998979155,2.6740169176630912,5335.905452051076,Underdeveloped,1.4532354953451625
15,Algeria,2015,61304.14993,0.0,0.263844879211605,99.6773162010524,186.91328700095437,41564383.0,4496.958056635999,Algeria_2015,Actual,2.8420175248569546,,23.424763200407163,0.07298473757597623,3.8827353844550716,1.3300013028162194,2.5192283122648096,5335.905452051076,Underdeveloped,1.474920244335156
16,Algeria,2016,59861.799399999996,0.0,0.299308421482598,99.5295575869403,193.8993836856207,42117189.0,4603.806386167432,Algeria_2016,Actual,-2.352777963069297,,13.44105763089345,-0.14823695073619136,3.7376137334905746,1.3299992929042048,2.3760134781279696,5335.905452051076,Underdeveloped,1.4213151642195303
17,Algeria,2017,61935.227360000004,0.0,0.761806414270304,99.163356047252,200.88548037028704,42677348.0,4707.075059356712,Algeria_2017,Actual,3.4636913370165168,,154.5222117362294,-0.36793244998444274,3.602949401836808,1.3300009172027227,2.2431150341065687,5335.905452051076,Underdeveloped,1.4512435814896467
18,Algeria,2018,61673.221390000006,0.0,0.866989290792168,98.9773423946363,207.87157705495156,43244956.0,4806.83983248709,Algeria_2018,Actual,-0.42303222441903987,,13.807034773081206,-0.18758305490090832,3.4776513821642263,1.329998293239787,2.1194642505660832,5335.905452051076,Underdeveloped,1.4261367589320708
19,Algeria,2019,62652.069279999996,0.0,0.843951622795182,98.9721070578711,214.8576737396179,43820114.0,4903.1746868485525,Algeria_2019,Actual,1.5871521998341853,,-2.657203294395538,-0.0052894295184513496,3.360775332367605,1.3300001970171893,2.004120330999637,5335.905452051076,Underdeveloped,1.42975596275263
20,Algeria,2020,59599.91107,0.0,1.00020213505148,99.0853388920472,221.84377042428423,44402922.0,4996.15251501431,Algeria_2020,Actual,-4.871600004717347,,18.51415508140073,0.11440782412552863,3.251499731460683,1.3300011040592086,1.8962781076339308,5335.905452051076,Underdeveloped,1.3422520047216713
21,Algeria,2021,69665.07682,0.0,0.900702658390912,99.2223913807237,228.82986710895057,44993481.0,5085.844927378492,Algeria_2021,Actual,16.887887195298788,,-9.94793683933166,0.13831762620888366,3.1491065407449392,1.3300003094391055,1.795229671124754,5335.905452051076,Underdeveloped,1.5483371206597687
22,Algeria,2022,69251.75762,0.0,0.9980320240101719,99.2524470848725,235.81596379361508,45591894.0,5172.322163093621,Algeria_2022,Actual,-0.593294687764323,,10.805937421472356,0.03029125153160006,3.0529654074126222,1.3299993392376086,1.7003514057142954,5335.905452051076,Underdeveloped,1.5189489083300642
23,Algeria,2023,73195.33270664047,0.0,1.0391325572602312,99.2428916519393,242.80206047828142,46198266.0,5255.653112138049,Algeria_2023,Actual,5.694548733737204,,4.1181577606011155,-0.009627402863954249,2.9625206759880562,1.3299995828205846,1.6110935555991635,5335.905452051076,Underdeveloped,1.5843740262164923
24,Algeria,2024,75404.96269262861,0.0,1.0802330905102764,99.36763842777928,249.78815716294775,46812703.0,5335.905452051076,Algeria_2024,Actual,3.0188126814644223,,3.955273363622691,0.1256984492929547,2.8772806420607866,1.3300001346370882,1.5269717806847272,5335.905452051076,Underdeveloped,1.610779934938357
25,Algeria,2025,77614.59267861675,0.0,1.0024273788292675,99.17130932696068,256.7742538476141,47011020.02999997,5629.041937608476,Algeria_2025,Predicted,2.930350877561194,,-7.202678048332634,-0.1975785113996542,2.7968086093485223,0.4236393484904566,5.493659664541473,5335.905452051076,Underdeveloped,1.650987207448109
26,Algeria,2026,79824.2226646049,0.0,1.054347945508539,99.16183573853243,263.7603505322786,47540276.721538424,5750.3093010998855,Algeria_2026,Predicted,2.846925957774049,,5.179484097881426,-0.009552751186348019,2.7207154066195782,1.1258140989085286,2.154316219980612,5335.905452051076,Underdeveloped,1.6790862016257475
27,Algeria,2027,82033.85265059303,0.0,1.1062685121878104,99.15236215010417,270.74644721694494,48069533.413077,5871.576664591295,Algeria_2027,Predicted,2.7681196411674103,,4.924424323151588,-0.009553663824102276,2.6486530938286013,1.1132806286312302,2.1088841859030927,5335.905452051076,Underdeveloped,1.7065664429410974
28,Algeria,2028,84243.48263658118,0.0,1.158189078867082,99.14288856167592,277.7325439016113,48598790.10461545,5992.844028082705,Algeria_2028,Predicted,2.6935587133760874,,4.693306019945442,-0.00955457663621706,2.5803096426482375,1.1010231511722424,2.065328793588206,5335.905452051076,Underdeveloped,1.7334481466562381
29,Algeria,2029,86453.11262256932,0.0,1.2101096455463392,99.13341497324765,284.7186405862776,49128046.7961539,6114.111391574115,Algeria_2029,Predicted,2.622909116329253,,4.482909364854737,-0.009555489622814495,2.515404419851208,1.0890326495765823,2.023536119464242,5335.905452051076,Underdeveloped,1.7597506569167634
30,Algeria,2030,88662.74260855746,0.0,1.2620302122256106,99.1239413848194,291.70473727094213,49657303.48769224,6235.378755065525,Algeria_2030,Predicted,2.555870944328853,,4.290567129215006,-0.009556402783872375,2.4536843356230964,1.0773004954468757,1.983401278205843,5335.905452051076,Underdeveloped,1.7854924931744005
31,Algeria,2031,90872.3725945456,0.0,1.313950778904882,99.11446779639115,298.69083395560847,50186560.17923081,6356.646118556935,Algeria_2031,Predicted,2.492174188366314,,4.11405100894604,-0.009557316119490622,2.3949205453518196,1.0658184282393623,1.9448275438423757,5335.905452051076,Underdeveloped,1.8106913936722087
32,Algeria,2032,93082.00258053374,0.0,1.3658713455841536,99.1049942079629,305.6769306402748,50715816.87076914,6477.913482048345,Algeria_2032,Predicted,2.4315751013204823,,3.9514849043694733,-0.009558229629713644,2.3389056142595344,1.054578535863393,1.9077255714675445,5335.905452051076,Underdeveloped,1.8353643562070479
33,Algeria,2033,95291.63256652188,0.0,1.417791912263425,99.09552061953465,312.66302732494114,51245073.562307715,6599.180845539755,Algeria_2033,Predicted,2.373853080864241,,3.801277978861628,-0.00955914331458585,2.285451070852207,1.0435732365056571,1.8720127063670544,5335.905452051076,Underdeveloped,1.859527676365982
34,Algeria,2034,97501.26255251002,0.0,1.4697124789426965,99.08604703110639,319.64912400960566,51774330.25384629,6720.448209031165,Algeria_2034,Predicted,2.3188079860481103,,3.662072426156193,-0.00956005717416275,2.2343852883520032,1.0327952615680536,1.83761236931963,5335.905452051076,Underdeveloped,1.883196983417602
35,Algeria,2035,99710.89253849816,0.0,1.5216330456219538,99.07657344267814,326.635220694272,52303586.94538462,6841.715572522575,Algeria_2035,Predicted,2.2662578187622184,,3.5327023089991583,-0.009560971208466551,2.1855516439508227,1.0222376396631816,1.8044535084497326,5335.905452051076,Underdeveloped,1.906387274024174
36,Algeria,2036,101920.5225244863,0.0,1.5735536123012253,99.06709985424988,333.62131737893833,52832843.636923194,6962.982936013985,Algeria_2036,Predicted,2.2160367134764103,,3.412160824757149,-0.009561885417586069,2.138806914274949,1.0118936815771695,1.7724701093748907,5335.905452051076,Underdeveloped,1.929112943927502
37,Algeria,2037,104130.15251047444,0.0,1.6254741789804967,99.05762626582163,340.60741406360466,53362100.32846153,7084.250299505395,Algeria_2037,Predicted,2.16799318847416,,3.299574051585119,-0.009562799801532407,2.094019872456565,1.0017569661316728,1.7416007565405733,5335.905452051076,Underdeveloped,1.9513878177492756
